ID;MODELO;FORNECEDOR;ARM_DE_RECEBIMENTO;CODIGO;NIVEL;TRIAGEM_ESPECIAL;CONSUMO;ESTACAO;LADO;GRUPO_DE_ENVIO;CLASSIF;SUB_GRUPO_1;SUB_GRUPO_2;QUANT_MINIMA;QUANT_MAXIMA;QTD_ENVIO;LISTA_TRIAGEM;ETIQ_DESOVA;MODULO_FLOW_RACK;MODELO_CONCATENADO;QTY_KLT;FORNECEDOR_NAC;OBSERVACAO;ENTRADA;ALTERACAO;DESCRICAO;RECEITA;CLASSIF_1;PORTA;PTL;CODIGO_UNICO;USUARIO;QA_REPARO;SEQ_PBS;QTD_CASE;MODULO
94;HD;NAC;001 NAC;B587345K408;;;1;C03;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;14-(180)_ENVIO DIRETO;14-(180)_ENVIO DIRETO;;;;RIGITEC ;;8082022;9112022;TUBO DE POLIAMIDA PARA FREIO L =408MM;;;;;941;12864;;;;
95;HD;NAC;001 NAC;B587345K441;;;1;C03;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;14-(180)_ENVIO DIRETO;14-(180)_ENVIO DIRETO;;;;RIGITEC ;;8082022;9112022;TUBO DE POLIAMIDA PARA FREIO L =411MM;;;;;951;12864;;;;
96;HD;NAC;001 NAC;B587345K443;;;1;C03;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;14-(180)_ENVIO DIRETO;14-(180)_ENVIO DIRETO;;;;RIGITEC ;;8082022;9112022;TUBO DE POLIAMIDA PARA FREIO L =443MM;;;;;961;12864;;;;
97;HD;NAC;001 NAC;B587385K565;;;1;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;14-(180)_ENVIO DIRETO;14-(180)_ENVIO DIRETO;;;;RIGITEC ;;8082022;9112022;TUBO SECUNDARIO SAIDA DO COMPRESSOR;;;;;971;12864;;;;
98;HD;NAC;001 NAC;B587395K566;;;1;SUB MOTOR;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;14-(180)_ENVIO DIRETO;14-(180)_ENVIO DIRETO;;;;RIGITEC ;;8082022;9112022;TUBO DE VACUO;;;;;981;12864;;;;
99;HD;NAC;001 NAC;B848005K100;;;1;F02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;14-(180)_ENVIO DIRETO;14-(180)_ENVIO DIRETO;;;;GABB;;8082022;9112022;COBERTURA DO FREIO DE ESTACIONAMENTO;;;;;991;12864;;;;
100;HD;NAC;001 NAC;B587345K458;;;1;REPARO/C03;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;14-(180)_ENVIO DIRETO;14-(180)_ENVIO DIRETO;;;;RIGITEC ;;8082022;13122022;TUBO DE POLIAMIDA PARA FREIO L =458MM;;;;;1001;12864;;;;
101;HD;CKD;TENDA;836105L010;;;1;T02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;14-(180)_ENVIO DIRETO;14-(180)_ENVIO DIRETO;;;;;;8082022;9112022;FORRO DO TETO (OBSOLETO);;;;;1011;12864;;;;
102;HD;CKD;RGLOG;1140308453;;;0;C04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO FLANGEADO M8X25;;;;;1020;12864;;;;
103;HD;NAC;180;B1220106104;;;0;F04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;AGNOS COM LTDA;;8082022;9112022;PARAFUSO PAN HEAD M6X10;;;;;1030;12864;;;;
104;HD;CKD;RGLOG;99000NO002HMC;;;4;PDI;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;AGNOS COM LTDA;;8082022;9112022;ARRUELA PLACA BORRACHA    ;;;;;1044;12864;;;;
105;HD;NAC;180;B05900C1100;;;1;SIGNOFF;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: OK ROAD TEST;;;;;1051;12864;;;;
106;HD;NAC;180;B05900C1200;;;1;SIGNOFF;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: OK VEDACAO;;;;;1061;12864;;;;
107;HD;NAC;180;B05900C1300;;;1;SIGNOFF;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: OK FINAL;;;;;1071;12864;;;;
108;HD;NAC;180;B05900C1000;;;1;QA TRIM LINE;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: OK MONTAGEM;;;;;1081;12864;;;;
109;HD;180 NAC;180 NAC;B05059C1000;;;1;FAI;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;PADRÃO MINAS;;8082022;28072023;MASCARA DA ETIQUETA DE SEGURANCA;;;;;1091;12864;;;;
110;HD;NAC;180;B540505H000;;;1;F04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: FLUIDO DIRECAO HIDRAULICA (V);;;;;1101;12864;;;;
111;HD;180 NAC;ALMOX;B05064C1800;;;1;F20;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;;;8082022;12012023;PLAQUETA ANO DE FABRICACAO 2022 HYUNDAI;;;;;1111;12864;;;;
112;HD;NAC;180 NAC;99000NO033HMC;;;4;PDI;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;AGNOS COM LTDA;;8082022;9112022;ARRUELA METÁLICA;;;;;1124;12864;;;;
113;HD;NAC;180;B250255K000;;;2;F04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: TAMPA RADIADOR ATENCAO (V);;;;;1132;12864;;;;
114;HD;NAC;180;99000NO264HMC;;;1;SIGNOFF;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: HYUNDAI REVISAO ENTREGA;;;;;1141;12864;;;;
115;HD;180 NAC;ALMOX;B050705K100;;;1;F07;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ETIQUETA GRAVAÇÃO VIN HD80 2021;;;;;1151;12864;;;;
116;HD;180 NAC;180 NAC;B050575K100;;;1;FAI;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ETIQUETA PBT/CMT;;;;;1161;12864;;;;
117;HD;180 NAC;ALMOX;B251255K000;;;1;F04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ETIQUETA: CUIDADO NÍVEL DO RADIADOR (V);;;;;1171;12864;;;;
118;HD;180 NAC;180 NAC;B371005K500;;;1;F04/ABASTECIMENTO;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;PADRÃO MINAS;;8082022;9112022;ETIQUETA NÃO PISE CAIXA BATERIA;;;;;1181;12864;;;;
119;HD;NAC;180;B642955H801;;;1;F04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: CUIDADO CABINE INSTRUCOES (V);;;;;1191;12864;;;;
120;HD;NAC;180;B098315K600;;;1;F06;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA CAIXA DE RELES HD80;;;;;1201;12864;;;;
121;HD;180 NAC;180 NAC;B05511C1000;;;1;MONTAGEM DE RODAS;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;0;0;0;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;COBRA METAIS;;8082022;9112022;ETIQUETA DO PNEU DE ESTEPE;;;;;1211;12864;;;;
122;HD;180 NAC;180 NAC;B313005K500;;;1;F04/ABASTECIMENTO;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;PADRÃO MINAS;;8082022;9112022;ETIQUETA: DIESEL S10 HD80;;;;;1221;12864;;;;
123;HD;NAC;180;B091095H510;;;1;SUB PAINEL;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA CAIXA DE FUSIVEIS HD80;;;;;1231;12864;;;;
124;HD;180 NAC;180 NAC;ETI00000016;;;1;T05;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA DE OPACIDADE 0,07;;;;;1241;12864;;;;
125;HD;180 NAC;180 NAC;B591005K500;;;1;F04/ABASTECIMENTO;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA FREIO ESTACIONAMENTO HD80;;;;;1251;12864;;;;
126;HD;180 NAC;180 NAC;B056005K000;;;1;F06;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA FLUIDO DE EMBREAGEM HD80;;;;;1261;12864;;;;
127;HD;180 NAC;180 NAC;B311005K500;;;1;F04/ABASTECIMENTO;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;PADRÃO MINAS;;8082022;9112022;ETIQUETA: NÃO PISE FILTRO COMBUSTÍVEL;;;;;1271;12864;;;;
128;HD;180 NAC;180 NAC;B451005K500;;;1;T02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: CUIDADO COM A TRANSMISSAO HD80;;;;;1281;12864;;;;
129;HD;180 NAC;180 NAC;B585015K550;;;1;T02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;PADRÃO MINAS;;8082022;9112022;ETIQUETA: CUIDADO FREIO MOTOR (V);;;;;1291;12864;;;;
130;HD;180 NAC;180 NAC;B642965H801;;;1;F04/ABASTECIMENTO;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;PADRÃO MINAS;;8082022;9112022;ETIQUETA DE ADVERTÊNCIA SEGURANÇA;;;;;1301;12864;;;;
131;HD;180 NAC;180 NAC;B952105K900;;;1;C01;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;PADRÃO MINAS;;8082022;9112022;ETIQUETA: CAIXA DE FUSÍVEL CHASSI HD80;;;;;1311;12864;;;;
132;HD;180 NAC;180 NAC;B520205H000;;;1;F07;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;PADRÃO MINAS;;8082022;9112022;ETIQUETA: TROCA DE PNEUS;;;;;1321;12864;;;;
133;HD;180 NAC;180 NAC;B050595K100;;;1;FAI;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;PADRÃO MINAS;;8082022;9112022;ETIQUETA DE SEGURANCA HD;;;;;1331;12864;;;;
134;HD;180 NAC;180 NAC;B050595K000;;;1;FAI;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;;PADRÃO MINAS;;8082022;9112022;ETIQUETA DE SEGURANCA HD (OBSOLETO);;;;;1341;12864;;;;
135;HD;CKD;RGLOG;1125406206B;;;0;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO;;;;;1350;12864;;;;
136;HD;CKD;RGLOG;1129008203;;;9;C05;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO E ARRUELA M8X20;;;;;1369;12864;;;;
137;HD;CKD;RGLOG;1129008203;;;4;F01;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO E ARRUELA M8X20;;;;;1374;12864;;;;
138;HD;CKD;TENDA;846115K001;;;1;T04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;6;;;8082022;9112022;SUPORTE LATERAL DO PAINEL LE (eng nova);;;;;1381;12864;;;;
139;HD;CKD;RGLOG;914215H000;;;2;SUB PAINEL;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ANTIRUIDO CHICOTE ELETRICO;;;;;1392;12864;;;;
140;HD;CKD;RGLOG;5758734900;;;1;C05;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PRESILHA;;;;;1401;12864;;;;
141;HD;CKD;RGLOG;914215H000;;;16;T01;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ANTIRUIDO CHICOTE ELETRICO;;;;;14116;12864;;;;
142;HD;CKD;RGLOG;914215H000;;;1;T04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ANTIRUIDO CHICOTE ELETRICO;;;;;1421;12864;;;;
143;HD;CKD;RGLOG;916016A900;;;4;C04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PRESILHA A.B.S HD78;;;;;1434;12864;;;;
144;HD;CKD;RGLOG;1472012006B;;;1;C04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PRESILHA MANGUEIRA;;;;;1441;12864;;;;
145;HD;CKD;RGLOG;934455H100;;;1;SUB PAINEL;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;TAMPAO;;;;;1451;12864;;;;
146;HD;CKD;RGLOG;9255736000;;;6;T06;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;VEDACAO 2;;;;;1466;12864;;;;
147;HD;CKD;RGLOG;1481310189;;;1;C04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PRESILHA DE PROTECAO;;;;;1471;12864;;;;
148;HD;CKD;RGLOG;933905H000;;;1;SUB PAINEL;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;TAMPAO CHAVE SELETORA;;;;;1481;12864;;;;
149;HD;CKD;RGLOG;934365H100;;;1;SUB PAINEL;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PLACA LAMPADA DE TRABALHO;;;;;1491;12864;;;;
150;HD;CKD;RGLOG;952203B200;;;3;SUB PAINEL;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;RELE DE FORCA;;;;;1503;12864;;;;
151;HD;CKD;RGLOG;952252D000;;;7;SUB PAINEL;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;RELE DE FORCA;;;;;1517;12864;;;;
152;HD;CKD;RGLOG;952403X150;;;1;SUB PAINEL;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;RELE LUZ DE FREIO;;;;;1521;12864;;;;
153;HD;CKD;RGLOG;972835H000;;;1;T01;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PLUG CANO VENTILACAO;;;;;1531;12864;;;;
154;HD;CKD;RGLOG;1018805163;;;1;SUB PEDAL ;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO;;;;;1541;12864;;;;
155;HD;CKD;RGLOG;1481310189;;;2;T03;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PRESILHA DE PROTECAO;;;;;1552;12864;;;;
156;HD;CKD;RGLOG;974955H100;;;1;T03;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;TAMPAO DA VENTILACAO;;;;;1561;12864;;;;
157;HD;CKD;RGLOG;1017808223;;;4;T06;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO E ARRUELA;;;;;1574;12864;;;;
158;HD;CKD;RGLOG;935605K200;;;2;T06;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;INTERRUPTOR PORTA;;;;;1582;12864;;;;
159;HD;CKD;RGLOG;547537R000;;;6;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO FLANGEADO;;;;;1596;12864;;;;
160;HD;CKD;RGLOG;552415H000;;;8;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ARRUELA (10T);;;;;1608;12864;;;;
161;HD;CKD;RGLOG;1799313000;;;7;C03;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;CINTA;;;;;1617;12864;;;;
162;HD;CKD;RGLOG;1799313000;;;25;C04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;CINTA;;;;;16225;12864;;;;
163;HD;CKD;RGLOG;1310414003;;;2;C05;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PORCA CLASSE 2;;;;;1632;12864;;;;
164;HD;CKD;RGLOG;1799313000;;;1;C05;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;CINTA;;;;;1641;12864;;;;
165;HD;CKD;RGLOG;8581524100;;;4;PD11 - SUB MOLDURA DE PLACA;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;CILIP;;;;;1654;12864;;;;
166;HD;CKD;RGLOG;1410110260;;;67;PAINT SHOP/REBITAGEM;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;REBITE CABECA REDONDA 10X26;;;;;16667;12864;;;;
167;HD;CKD;RGLOG;1410110320;;;6;PAINT SHOP/REBITAGEM;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;REBITE CABECA REDONDA 10X32;;;;;1676;12864;;;;
168;HD;CKD;RGLOG;1410110340;;;1;PAINT SHOP/REBITAGEM;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;REBITE CABECA REDONDA 10X34;;;;;1681;12864;;;;
169;HD;CKD;RGLOG;1410110380;;;26;PAINT SHOP/REBITAGEM;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;REBITE CABECA REDONDA 10X38;;;;;16926;12864;;;;
170;HD;CKD;RGLOG;1489325249;;;1;SUB MOTOR;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;GRAMPO;;;;;1701;12864;;;;
171;HD;CKD;RGLOG;1540712233;;;1;SUB MOTOR;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO CONEXAO DO CILINDRO;;;;;1711;12864;;;;
172;HD;CKD;RGLOG;812345H001;;;2;T05;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;CALOTA A ACABAMENTO PORTA;;;;;1722;12864;;;;
173;HD;CKD;RGLOG;812955H001;;;2;T05;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;FITA SELANTE;;;;;1732;12864;;;;
174;HD;CKD;RGLOG;1362517231;;;2;T07;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ARRUELA ONDULADA;;;;;1742;12864;;;;
175;HD;CKD;RGLOG;562715A000;;;1;T07;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ALAVANCA;;;;;1751;12864;;;;
176;HD;CKD;RGLOG;869805H001;;;1;F01;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PRESILHA CABINE;;;;;1761;12864;;;;
177;HD;CKD;RGLOG;1140410653;;;4;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO FLANGEADO M10X65;;;;;1774;12864;;;;
178;HD;CKD;RGLOG;1220305123;;;1;C01;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO - COUNTERSUNK HEAD;;;;;1781;12864;;;;
179;HD;CKD;RGLOG;1570614173;;;3;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PINO DE ENGRAXAR;;;;;1793;12864;;;;
180;HD;CKD;RGLOG;218958K000;;;2;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO FLANGEADO;;;;;1802;12864;;;;
181;HD;CKD;RGLOG;542927V110;;;2;C02;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO;;;;;1812;12864;;;;
182;HD;CKD;RGLOG;915906A061;;;1;C03;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PRESILHA CHICOTE C/ PROTETOR;;;;;1821;12864;;;;
183;HD;CKD;RGLOG;135100800B;;;1;C04;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;ARRUELA PLANA 8MM;;;;;1831;12864;;;;
184;HD;CKD;RGLOG;915906A061;;;2;C05;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PRESILHA CHICOTE C/ PROTETOR;;;;;1842;12864;;;;
185;HD;CKD;RGLOG;1125006253;;;2;SUB PAINEL;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO E ARRUELA M6X25;;;;;1852;12864;;;;
186;HD;CKD;RGLOG;1229105203;;;4;T01;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;PARAFUSO;;;;;1864;12864;;;;
187;HD;CKD;RGLOG;983505H310;;;2;T03;;OBSOLETO;OBSOLETO;OBSOLETO;OBSOLETO;;;;10-(180)_TRIAGEM;10-(180)_TRIAGEM;;;3;;;8082022;9112022;MANGUEIRA LIMPADOR PARA-BRISA;;;;;1872;12864;;;;
